text,metadata,level
"Điều 4. Tín chỉ và học phần
1. Tín chỉ (TC) là đơn vị đo khối lượng học tập. Một TC được tính tương đương 50 giờ học tập định mức của người học, bao gồm cả thời gian dự giờ giảng, giờ học có hướng dẫn, tự học, nghiên cứu, trải nghiệm và dự kiểm tra, đánh giá. 4 Đối với hoạt động dạy học trên lớp, một TC yêu cầu thực hiện tối thiểu 15 giờ giảng hoặc 30 giờ thực hành, thí nghiệm, thảo luận; 45 giờ thực tập tại cơ sở; 45 giờ làm tiểu luận, bài tập lớn hoặc đồ án, khóa luận tốt nghiệp. Một tuần làm đồ án toàn thời gian tương đương 1 TC; một tuần thực tập toàn thời gian tương đương 0,5-0,6 TC.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '16'}",0
"2. Học phần là đơn vị cấu thành chương trình học tập và được thực hiện trọn vẹn trong một học kỳ. Một học phần có khối lượng từ 1 TC đến 4 TC, trừ một số học phần như thực tập, đồ án/khóa luận tốt nghiệp, luận văn, luận án có thể có khối lượng lớn hơn.
3. Mỗi học phần được ấn định một mã số riêng và có thể được sử dụng trong nhiều CTĐT.
4. Chương trình học tập có thể bao gồm các nhóm học phần bắt buộc và học phần tự chọn như sau:
a) Nhóm học phần bắt buộc: người học phải hoàn thành tất cả học phần trong danh mục quy định.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '17'}",0
"4. Chương trình học tập có thể bao gồm các nhóm học phần bắt buộc và học phần tự chọn như sau:
a) Nhóm học phần bắt buộc: người học phải hoàn thành tất cả học phần trong danh mục quy định.
b) Nhóm học phần tự chọn theo mô đun: người học chọn một định hướng chuyên môn và phải hoàn thành tất cả học phần trong danh mục của nhóm học phần tự chọn theo mô đun.
c) Nhóm học phần tự chọn: người học chọn lựa một số học phần trong danh mục để tích lũy đủ số TC quy định.
5. Học phần tương đương và học phần thay thế
a) Người học được tùy chọn học một học phần tương đương để lấy kết quả thay cho một học phần yêu cầu trong chương trình.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '18'}",0
"5. Học phần tương đương và học phần thay thế
a) Người học được tùy chọn học một học phần tương đương để lấy kết quả thay cho một học phần yêu cầu trong chương trình.
b) Người học được phép học một học phần thay thế được chỉ định để lấy kết quả thay cho một học phần yêu cầu trong chương trình nhưng không còn được giảng dạy.
6. Đề cương chi tiết của từng học phần thể hiện rõ khối lượng học tập, điều kiện tham dự học phần, mục tiêu và kết quả mong đợi, mức độ đáp ứng chuẩn đầu ra của chương trình, cách thức đánh giá học phần, nội dung và kế hoạch học tập, phương thức và ngôn ngữ giảng dạy, giáo trình và tài liệu tham khảo. Điều 5. Điểm học phần","{'source': 'Quy chế đào tạo 2023.txt', 'id': '19'}",0
"1. Một học phần từ 2 TC trở lên được đánh giá từ hai điểm thành phần là điểm quá trình và điểm cuối kỳ, trong đó điểm cuối kỳ có trọng số từ 0,5 đến 0,8 theo quy định trong đề cương chi tiết học phần. Các học phần có khối lượng dưới 2 TC có thể đánh giá kết hợp điểm quá trình và điểm cuối kỳ, hoặc chỉ điểm cuối kỳ.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '20'}",0
"2. Điểm quá trình được đánh giá qua thi giữa kỳ, kiểm tra thường kỳ, kết hợp thi giữa kỳ và kiểm tra thường kỳ hoặc kết hợp các thành phần khác (thí nghiệm, bài tập lớn, tiểu luận, chuyên cần…); hình thức và trọng số đánh giá các thành phần được quy định cụ thể trong đề cương chi tiết học phần. Đối với các giờ lên lớp, kết quả điểm danh có thể được sử dụng để cộng/trừ vào điểm quá trình của học phần như sau: 5 Số lần vắng mặt: 0 1-2 3-4 ≥ 5 Điểm quá trình được cộng/trừ: +1 0 1 2
3. Hình thức đánh giá để cho điểm cuối kỳ và trọng số đánh giá được quy định cụ thể trong đề cương chi tiết học phần.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '21'}",0
"3. Hình thức đánh giá để cho điểm cuối kỳ và trọng số đánh giá được quy định cụ thể trong đề cương chi tiết học phần.
4. Hình thức đánh giá trực tuyến được áp dụng khi đảm bảo trung thực, công bằng và khách quan như đánh giá trực tiếp và được quy định bằng văn bản riêng.
5. Điểm quá trình và điểm cuối kỳ là điểm số được cho theo thang 10 và có thể lẻ tới 0,5; điểm số dưới 5 đối với học phần đồ án/khóa luận tốt nghiệp và điểm số dưới 3 đối với các học phần khác được coi là điểm liệt; trường hợp không dự thi đúng lịch thi đã ấn định và không có lý do chính đáng thì điểm thi là điểm 0.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '22'}",0
"6. Điểm học phần được tính từ tổng điểm thành phần với trọng số tương ứng, làm tròn tới một chữ số thập phân và quy đổi thành điểm chữ theo quy tắc dưới đây, trừ trường hợp có một điểm thành phần là điểm liệt thì điểm học phần là điểm F. Điểm đạt là điểm học phần từ D trở lên, riêng đối với các học phần tốt nghiệp phải từ C trở lên. Để tính các điểm trung bình, điểm học phần được quy đổi thành điểm số theo thang 4. 5,0÷ 5,4 4,0
7. Người học có thể đăng ký học lại học phần đã có điểm đạt để cải thiện điểm trung bình tích lũy. Điểm lần cao nhất được công nhận là điểm chính thức của học phần.
8. Một số điểm chữ đặc biệt được sử dụng trong các trường hợp sau và không quy đổi được thành điểm số để tính điểm trung bình học tập:","{'source': 'Quy chế đào tạo 2023.txt', 'id': '23'}",0
"8. Một số điểm chữ đặc biệt được sử dụng trong các trường hợp sau và không quy đổi được thành điểm số để tính điểm trung bình học tập:
a) Điểm I: điểm học phần chưa hoàn thiện do được hoãn thi đúng quy định.
b) Điểm X: điểm học phần chưa hoàn thiện do thiếu dữ liệu đánh giá.
c) Điểm R: điểm học phần được miễn học và công nhận TC.
d) Điểm P: áp dụng cho các học phần chỉ yêu cầu đạt, không tính vào điểm trung bình học tập.
đ) Điểm W: điểm học phần đã rút đăng ký học phần trong thời gian quy định.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '24'}",0
"d) Điểm P: áp dụng cho các học phần chỉ yêu cầu đạt, không tính vào điểm trung bình học tập.
đ) Điểm W: điểm học phần đã rút đăng ký học phần trong thời gian quy định.
e) Điểm K: điểm học phần với các trường hợp được cho phép nghỉ học tạm thời (theo quy định tại khoản 1 Điều 16 Quy chế này) khi đang trong thời gian học của học kỳ.
Điều 6. Hoãn thi, miễn thi, phúc tra và khiếu nại điểm
1. Đối với hình thức đào tạo chính quy, người học được thi cuối kỳ một lần đối với mỗi học phần đã đăng ký học trong học kỳ (kể cả trường hợp có điểm quá trình là điểm liệt) và không có lần thi lại. 6","{'source': 'Quy chế đào tạo 2023.txt', 'id': '25'}",0
"1. Đối với hình thức đào tạo chính quy, người học được thi cuối kỳ một lần đối với mỗi học phần đã đăng ký học trong học kỳ (kể cả trường hợp có điểm quá trình là điểm liệt) và không có lần thi lại. 6
2. Đối với hình thức đào tạo vừa làm vừa học (sau đây gọi tắt là VLVH), người học được thi lại cuối kỳ một lần cho các học phần điểm F với điều kiện điểm quá trình không phải điểm liệt. Việc tổ chức thi lại phải hoàn thành chậm nhất trước khi bắt đầu học kỳ chính kế tiếp. Điểm học phần sau khi thi lại bị giới hạn không vượt quá mức điểm C.
3. Người học không dự thi giữa kỳ do bị ốm, tai nạn hoặc vì lý do chính đáng được giảng viên bố trí thi bù giữa kỳ hoặc thực hiện các nội dung kiểm tra khác theo quy định.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '26'}",0
"3. Người học không dự thi giữa kỳ do bị ốm, tai nạn hoặc vì lý do chính đáng được giảng viên bố trí thi bù giữa kỳ hoặc thực hiện các nội dung kiểm tra khác theo quy định.
4. Người học không thể dự thi cuối kỳ một học phần (đã học và đã đóng học phí) do bị ốm, tai nạn hoặc vì lý do chính đáng được phép hoãn thi và được dự thi cuối kỳ học phần đó trong thời hạn 2 học kỳ chính tiếp theo để hoàn thiện điểm, nếu không điểm học phần là điểm F.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '27'}",0
"5. Người học có thể đề nghị phúc tra hoặc khiếu nại điểm trong thời hạn 7 ngày kể từ khi điểm học phần được cập nhật vào tài khoản học tập của người học. Không áp dụng phúc tra hoặc khiếu nại điểm với các học phần được tổ chức thi theo hình thức vấn đáp hoặc đánh giá trước hội đồng. Điều 7. Số tín chỉ tích lũy, điểm trung bình tích lũy
1. Số TC tích lũy là tổng số TC của các học phần có điểm đạt kể từ đầu khóa kể cả các học phần được miễn học, được công nhận TC.
2. Điểm trung bình học kỳ (GPA) là trung bình cộng điểm số quy đổi theo thang 4 của các học phần đã học trong học kỳ với trọng số là số TC của học phần. Điểm trung bình học kỳ được làm tròn tới 2 chữ số thập phân.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '28'}",0
"2. Điểm trung bình học kỳ (GPA) là trung bình cộng điểm số quy đổi theo thang 4 của các học phần đã học trong học kỳ với trọng số là số TC của học phần. Điểm trung bình học kỳ được làm tròn tới 2 chữ số thập phân.
3. Điểm trung bình tích lũy (CPA) là trung bình cộng điểm số quy đổi theo thang 4 của các học phần đã học từ đầu khóa thuộc chương trình giảng dạy với trọng số là số TC của học phần. Điểm trung bình tích lũy được làm tròn tới 2 chữ số thập phân.
Điều 8. Chuyển cơ sở đào tạo khác","{'source': 'Quy chế đào tạo 2023.txt', 'id': '29'}",0
"Điều 8. Chuyển cơ sở đào tạo khác
1. Sinh viên đại học chuyển đến học tại một cơ sở đào tạo khác phải được sự đồng ý của Giám đốc ĐHBK Hà Nội và thủ trưởng cơ sở đào tạo chuyển đến. Sinh viên năm thứ nhất, sinh viên năm cuối của khóa học và sinh viên đang bị xem xét buộc thôi học không được chuyển cơ sở đào tạo.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '30'}",0
"2. Học viên thạc sĩ không thể tiếp tục học tập tại ĐHBK Hà Nội vì lý do chuyển nơi cư trú hoặc chuyển nơi công tác sang tỉnh khác được chuyển đến học tại một cơ sở đào tạo khác (đang đào tạo đúng ngành trình độ thạc sĩ) nếu có sự đồng ý của Giám đốc ĐHBK Hà Nội và thủ trưởng cơ sở đào tạo chuyển đến. Học viên đang học ở học kỳ cuối của khóa học hoặc đang trong thời gian bị kỷ luật từ cảnh cáo trở lên không được chuyển cơ sở đào tạo.
3. NCS có thời hạn học tập tại ĐHBK Hà Nội còn tối thiểu 12 tháng (theo quyết định công nhận NCS) được chuyển đến một cơ sở đào tạo khác (đang đào tạo ngành 7 tương ứng ở trình độ tiến sĩ) nếu có sự đồng ý của Giám đốc ĐHBK Hà Nội và thủ trưởng cơ sở đào tạo chuyển đến.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '31'}",0
"Điều 9. Học phí
1. Người học có nghĩa vụ nộp học phí đầy đủ và đúng thời hạn theo quy định về mức học phí và lịch thu học phí của ĐHBK Hà Nội.
2. Người học không hoàn thành đầy đủ nghĩa vụ nộp học phí sẽ bị đình chỉ đăng ký học tập một học kỳ kế tiếp. Người học tiếp tục bị đình chỉ lần thứ 2 liên tiếp do không hoàn thành đầy đủ nghĩa vụ nộp học phí sẽ bị xem xét buộc thôi học.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '32'}",0
"2. Người học không hoàn thành đầy đủ nghĩa vụ nộp học phí sẽ bị đình chỉ đăng ký học tập một học kỳ kế tiếp. Người học tiếp tục bị đình chỉ lần thứ 2 liên tiếp do không hoàn thành đầy đủ nghĩa vụ nộp học phí sẽ bị xem xét buộc thôi học.
3. Sinh viên, học viên có đơn đề nghị rút học phần trong khoảng thời gian 7 tuần (hoặc 3 tuần với các học phần tổ chức theo giảng dạy đợt A hoặc B) kể từ khi hết thời hạn điều chỉnh đăng ký lớp của học kỳ, nếu được giải quyết theo nguyện vọng thì chỉ đóng một nửa (50%) học phí của học phần đó. Quy định này không áp dụng với các học phần học ở kỳ hè.","{'source': 'Quy chế đào tạo 2023.txt', 'id': '33'}",0
